CENSUS-REBASE: every group surviving Moh (1)-(13) + the pinned-N knapsack
(N integral, 6 <= N <= 16, mixed form) at 48 <= D <= 120.
columns: D | m | M_2..M_s | V_s | K | (d,e) | u | per-branch (V, q, delta_1) | achievable N under (UNI) in [6,16]

---- D = 105 : 3 surviving groups ----
D=105 m=70 M=[28, 103] V_s=5 K=35 (d,e)=(2,3) u=25 | (V={2: 1, 3: 5},q=1/2,d1=7/12) | N=[6, 7, 8, 9, 10, 11, 12]
D=120 m=96 M=[-84, 78, 118] V_s=4 K=24 (d,e)=(4,5) u=16 | (V={2: 1, 3: 8, 4: 4},q=10/9,d1=1/2) | N=[10]
D=120 m=96 M=[-40, -12, 118] V_s=3 K=24 (d,e)=(4,5) u=18 | (V={2: 1, 3: 6, 4: 3},q=10/7,d1=5/14) | N=[10]
D=120 m=96 M=[-40, 28, 118] V_s=3 K=24 (d,e)=(4,5) u=18 | (V={2: 1, 3: 6, 4: 3},q=10/7,d1=5/14) (V={2: 4, 3: 6, 4: 3},q=176/119,d1=199/595) | N=[10]
D=120 m=96 M=[-40, 44, 118] V_s=3 K=24 (d,e)=(4,5) u=18 | (V={2: 1, 3: 6, 4: 3},q=10/7,d1=5/14) | N=[10]
D=120 m=96 M=[-40, 100, 118] V_s=3 K=24 (d,e)=(4,5) u=18 | (V={2: 1, 3: 6, 4: 3},q=10/7,d1=5/14) | N=[10]
D=120 m=96 M=[12, 112, 118] V_s=3 K=24 (d,e)=(4,5) u=18 | (V={2: 1, 3: 4, 4: 3},q=1,d1=11/20) | N=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
D=120 m=96 M=[16, 118] V_s=7 K=24 (d,e)=(4,5) u=21 | (V={2: 1, 3: 7},q=5/3,d1=1/4) | N=[10, 15]
D=120 m=96 M=[32, 52, 118] V_s=3 K=24 (d,e)=(4,5) u=18 | (V={2: 1, 3: 6, 4: 3},q=16/13,d1=29/65) | N=[16]
D=120 m=96 M=[32, 84, 118] V_s=3 K=24 (d,e)=(4,5) u=18 | (V={2: 1, 3: 6, 4: 3},q=16/13,d1=29/65) | N=[16]
D=120 m=96 M=[32, 92, 118] V_s=3 K=24 (d,e)=(4,5) u=18 | (V={2: 1, 3: 6, 4: 3},q=16/13,d1=29/65) | N=[16]
D=120 m=96 M=[36, 66, 118] V_s=4 K=24 (d,e)=(4,5) u=16 | (V={2: 1, 3: 8, 4: 4},q=10/11,d1=13/22) (V={2: 5, 3: 8, 4: 4},q=12/11,d1=28/55) | N=[10]
D=120 m=96 M=[36, 102, 118] V_s=4 K=24 (d,e)=(4,5) u=16 | (V={2: 1, 3: 8, 4: 4},q=10/11,d1=13/22) | N=[10]
D=120 m=96 M=[60, 78, 118] V_s=4 K=24 (d,e)=(4,5) u=16 | (V={2: 1, 3: 8, 4: 4},q=10/13,d1=17/26) (V={2: 3, 3: 8, 4: 4},q=40/39,d1=7/13) | N=[10]
D=120 m=96 M=[60, 114, 118] V_s=4 K=24 (d,e)=(4,5) u=16 | (V={2: 1, 3: 8, 4: 4},q=10/13,d1=17/26) (V={2: 3, 3: 8, 4: 4},q=40/39,d1=7/13) | N=[10]
D=120 m=96 M=[60, 114, 118] V_s=5 K=24 (d,e)=(4,5) u=20 | (V={2: 1, 3: 8, 4: 5},q=15/13,d1=25/52) (V={2: 3, 3: 8, 4: 5},q=20/13,d1=4/13) | N=[15]
D=120 m=96 M=[64, 118] V_s=7 K=24 (d,e)=(4,5) u=21 | (V={2: 1, 3: 7},q=5/4,d1=7/16) | N=[10, 15]
D=120 m=96 M=[78, 118] V_s=5 K=24 (d,e)=(4,5) u=20 | (V={2: 1, 3: 5},q=15/17,d1=41/68) | N=[15]
D=120 m=96 M=[80, 116, 118] V_s=3 K=24 (d,e)=(4,5) u=18 | (V={2: 1, 3: 5, 4: 3},q=5/8,d1=23/32) | N=[10]
D=120 m=96 M=[80, 118] V_s=7 K=24 (d,e)=(4,5) u=21 | (V={2: 1, 3: 7},q=15/17,d1=41/68) | N=[15]
D=120 m=96 M=[88, 118] V_s=7 K=24 (d,e)=(4,5) u=21 | (V={2: 1, 3: 7},q=5/9,d1=3/4) | N=[10]
D=120 m=100 M=[-50, -25, 118] V_s=4 K=20 (d,e)=(5,6) u=16 | (V={2: 1, 3: 8, 4: 4},q=2,d1=4/15) | N=[6, 8, 10, 12, 14, 16]
D=120 m=100 M=[-50, -5, 118] V_s=4 K=20 (d,e)=(5,6) u=16 | (V={2: 1, 3: 8, 4: 4},q=2,d1=4/15) | N=[6, 8, 10, 12, 14, 16]
D=120 m=100 M=[-50, 25, 118] V_s=4 K=20 (d,e)=(5,6) u=16 | (V={2: 1, 3: 8, 4: 4},q=2,d1=4/15) | N=[6, 8, 10, 12, 14, 16]
D=120 m=100 M=[-50, 75, 118] V_s=4 K=20 (d,e)=(5,6) u=16 | (V={2: 1, 3: 8, 4: 4},q=2,d1=4/15) (V={2: 16, 3: 8, 4: 4},q=72/35,d1=43/175) | N=[6, 8, 10, 12, 14, 16]
D=120 m=100 M=[-50, 85, 118] V_s=4 K=20 (d,e)=(5,6) u=16 | (V={2: 1, 3: 8, 4: 4},q=2,d1=4/15) | N=[6, 8, 10, 12, 14, 16]
D=120 m=100 M=[-30, 55, 118] V_s=4 K=20 (d,e)=(5,6) u=16 | (V={2: 1, 3: 8, 4: 4},q=234/119,d1=166/595) (V={2: 2, 3: 8, 4: 4},q=240/119,d1=31/119) | N=[]
D=120 m=100 M=[-10, 25, 118] V_s=3 K=20 (d,e)=(5,6) u=12 | (V={2: 1, 3: 6, 4: 3},q=6/7,d1=24/35) | N=[6]
D=120 m=100 M=[-10, 45, 118] V_s=3 K=20 (d,e)=(5,6) u=12 | (V={2: 1, 3: 6, 4: 3},q=6/7,d1=24/35) (V={2: 5, 3: 6, 4: 3},q=10/11,d1=2/3) | N=[6]
D=120 m=100 M=[-10, 95, 118] V_s=3 K=20 (d,e)=(5,6) u=12 | (V={2: 1, 3: 6, 4: 3},q=6/7,d1=24/35) | N=[6]
D=120 m=100 M=[50, 75, 118] V_s=4 K=20 (d,e)=(5,6) u=16 | (V={2: 1, 3: 8, 4: 4},q=18/11,d1=2/5) (V={2: 5, 3: 8, 4: 4},q=2,d1=4/15) (V={2: 16, 3: 8, 4: 4},q=72/35,d1=43/175) | N=[10]
D=120 m=100 M=[50, 118] V_s=7 K=20 (d,e)=(5,6) u=14 | (V={2: 1, 3: 7},q=5/4,d1=13/24) | N=[10, 15]
D=120 m=100 M=[84, 118] V_s=3 K=20 (d,e)=(5,6) u=15 | (V={2: 1, 3: 3},q=12/13,d1=43/65) | N=[12]
D=120 m=100 M=[90, 118] V_s=9 K=20 (d,e)=(5,6) u=18 | (V={2: 1, 3: 9},q=12/13,d1=43/65) | N=[12]
D=120 m=100 M=[92, 118] V_s=3 K=20 (d,e)=(5,6) u=15 | (V={2: 1, 3: 3},q=3/5,d1=39/50) | N=[6, 9]

