kind	key	coordinate	coefficient_exact
derivative-only	('g', 'F0', -5, 3)	p116	(-22047300000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p117	(-14560658900000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p118	(-9676560975000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p119	(-3970642500000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p120	(-3678184290000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p121	(-31630582500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p122	(-49343388875000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p123	(-23913034200000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p124	(-6724431450000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p125	(-6962901450000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p126	(-85336343015000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p127	(-42680850150000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p128	(-12263931225000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p129	(137292905750000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p130	(216560079092500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p131	(799595455697500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 8)	constant	(3008739550781250/1)*S^0+(2440976484375000/1)*S^1+(232967109375000/1)*S^2+(-79633125000000/1)*S^3|0|0
derivative-only	('g', 'F0', -5, 8)	p80	(-17578125/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 8)	p90	(-175781250/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 8)	p99	(-966796875/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 8)	p107	(-3867187500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 8)	p114	(-12568359375/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 8)	p120	(-35191406250/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 8)	p125	(-87978515625/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 8)	p129	(4424062500000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 8)	p130	(4424062500000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 8)	p131	(9828457031250/1)*S^0|0|0
