kind	key	coordinate	coefficient_exact
derivative-only	('g', 'F0', -6, 1)	p65	(('-14704200*C^3*U + 7463700*C^2*V^2 + 64068000*C^2*U^3 + 83304000*C*V^2*U^2 - 17740800*C*U^5 - 1296000*V^4*U - 37422000*V^2*U^4 + 237600*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p66	(('-14115600*C^2*V*U + 12895800*C*V^3 + 116256000*C*V*U^3 + 21828000*V^3*U^2 - 17740800*V*U^5', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p67	(('-1960000*C^3 + 36804600*C^2*U^2 + 44566200*C*V^2*U - 1674000*C*U^4 - 265650*V^4 - 27108000*V^2*U^3 - 2310000*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p68	(('1680000*C^2*V + 86083200*C*V*U^2 + 16934400*V^3*U - 4644000*V*U^4', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p69	(('4233600*C^2*U - 1982400*C*V^2 - 2079000*C*U^3 + 6237000*V^2*U^2 + 3564000*U^5', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p70	(('-2116800*C*V*U + 3483200*V^3 + 4158000*V*U^3', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p71	(('1292400*C^2 + 5157600*C*U^2 - 134400*V^2*U - 519750*U^4', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p72	(('1394400*C^3*V + 589963500*C^2*V*U^2 + 226989000*C*V^3*U - 72468000*C*V*U^4 - 1020600*V^5 - 151272000*V^3*U^3 - 30030000*V*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p73	(('11642400*C^3*U + 95955600*C^2*V^2 + 266301000*C^2*U^3 + 671044500*C*V^2*U^2 + 16394400*C*U^5 + 63504000*V^4*U - 55539000*V^2*U^4 - 5148000*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p74	(('73051200*C^2*V*U + 153482400*C*V^3 + 613683000*C*V*U^3 + 250708500*V^3*U^2 + 8672400*V*U^5', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p75	(('-5414400*C^3 + 288254400*C^2*U^2 + 321064800*C*V^2*U - 45265500*C*U^4 + 42869400*V^4 - 9450000*V^2*U^3 + 12870000*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p76	(('30164400*C^2*V + 426904800*C*V*U^2 + 137961600*V^3*U - 18238500*V*U^4', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p77	(('7938000*C^2*U + 19801800*C*V^2 + 76804000*C*U^3 + 40404000*V^2*U^2 - 5405400*U^5', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p78	(('18964800*C*V*U + 6600600*V^3 - 4004000*V*U^3', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p79	(('1455705000*C^3*V*U + 413566000*C^2*V^3 - 2694384000*C^2*V*U^3 + 766854000*C*V^3*U^2 + 2197087200*C*V*U^5 + 277635600*V^5*U + 1110186000*V^3*U^4 - 99871200*V*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p80	(('-46834200*C^4 + 1701388500*C^3*U^2 + 1261257000*C^2*V^2*U - 1586202750*C^2*U^4 + 382691000*C*V^4 - 1431837000*C*V^2*U^3 + 510325200*C*U^6 + 460053000*V^4*U^2 + 1044489600*V^2*U^5 - 13985400*U^8', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p81	(('180457200*C^3*V + 4354896000*C^2*V*U^2 + 2404920000*C*V^3*U - 404365500*C*V*U^4 + 197248800*V^5 + 45738000*V^3*U^3 + 162162000*V*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p82	(('-84142800*C^3*U + 614979000*C^2*V^2 + 2105936000*C^2*U^3 + 3873324000*C*V^2*U^2 - 194386500*C*U^5 + 803796000*V^4*U - 12993750*V^2*U^4 + 38610000*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p83	(('291686400*C^2*V*U + 584150400*C*V^3 + 3080560000*C*V*U^3 + 1319136000*V^3*U^2 - 99792000*V*U^5', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p84	(('-54243000*C^3 + 538725600*C^2*U^2 + 1111698000*C*V^2*U + 283710000*C*U^4 + 93693600*V^4 - 26264000*V^2*U^3 - 31531500*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p85	(('17451000*C^2*V + 1065733200*C*V*U^2 + 330220800*V^3*U - 121422000*V*U^4', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p86	(('-27001800*C^2*U + 34738200*C*V^2 + 26132400*C*U^3 + 94764600*V^2*U^2 + 2802800*U^5', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p87	(('213997000*C^4*V + 21090060000*C^3*V*U^2 + 8406000000*C^2*V^3*U - 20561310000*C^2*V*U^4 + 2016051000*C*V^5 - 2865555000*C*V^3*U^3 + 7609602000*C*V*U^6 + 2002596750*V^5*U^2 + 5147142000*V^3*U^5 - 211711500*V*U^8', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p88	(('-3799593000*C^4*U + 500973000*C^3*V^2 + 13914330000*C^3*U^3 + 17135280000*C^2*V^2*U^2 - 7936582500*C^2*U^5 + 4558095000*C*V^4*U - 15020775000*C*V^2*U^4 + 1438866000*C*U^7 + 513783500*V^6 + 893970000*V^4*U^3 + 3669666000*V^2*U^6 - 26026000*U^9', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p89	(('6980013000*C^3*V*U + 2408859000*C^2*V^3 - 2836260000*C^2*V*U^3 + 12253800000*C*V^3*U^2 + 8597704500*C*V*U^5 + 4041822000*V^5*U + 7941780000*V^3*U^4 + 401544000*V*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p90	(('-643781250*C^4 + 5375254500*C^3*U^2 + 5864643000*C^2*V^2*U - 3459195000*C^2*U^4 + 699246000*C*V^4 - 5017920000*C*V^2*U^3 + 1230248250*C*U^6 + 4744350000*V^4*U^2 + 5008311000*V^2*U^5 + 83976750*U^8', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p91	(('-255969000*C^3*V + 11636730000*C^2*V*U^2 + 8675100000*C*V^3*U + 3443580000*C*V*U^4 + 457090200*V^5 + 1493100000*V^3*U^3 - 236486250*V*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p92	(('-1032129000*C^3*U + 1032196500*C^2*V^2 + 3313674000*C^2*U^3 + 11724615000*C*V^2*U^2 + 1139712000*C*U^5 + 2032128000*V^4*U - 609630000*V^2*U^4 - 135135000*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p93	(('-1028403000*C^2*V*U + 1149840000*C*V^3 + 7065828000*C*V*U^3 + 3580857000*V^3*U^2 - 484638000*V*U^5', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p94	(('-116558750*C^3 + 858532500*C^2*U^2 + 1817802000*C*V^2*U - 366849000*C*U^4 + 13245750*V^4 + 153846000*V^2*U^3 + 35035000*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p95	(('17613750*C^2*V + 1807407000*C*V*U^2 + 524853000*V^3*U - 147609000*V*U^4', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p96	(('-7984130000*C^4*V + 79407486000*C^3*V*U^2 + 32488398000*C^2*V^3*U - 61520760000*C^2*V*U^4 + 3335334300*C*V^5 + 8965040000*C*V^3*U^3 + 25717692000*C*V*U^6 + 26605446000*V^5*U^2 + 31687656000*V^3*U^5 + 1247103000*V*U^8', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p97	(('-30859290000*C^4*U - 13049220000*C^3*V^2 + 45453339000*C^3*U^3 + 60339816000*C^2*V^2*U^2 - 24271380000*C^2*U^5 - 564286500*C*V^4*U - 83958630000*C*V^2*U^4 + 2712996000*C*U^7 + 131179050*V^6 + 7196210000*V^4*U^3 + 15129114000*V^2*U^6 + 207207000*U^9', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p98	(('4408317000*C^3*V*U - 1613538000*C^2*V^3 - 58378320000*C^2*V*U^3 + 37516284000*C*V^3*U^2 + 52253376000*C*V*U^5 + 11177902800*V^5*U + 29365770000*V^3*U^4 - 2023164000*V*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p99	(('-2141947500*C^4 + 14488078500*C^3*U^2 - 6792795000*C^2*V^2*U - 38976471000*C^2*U^4 - 4596561000*C*V^4 - 40723020000*C*V^2*U^3 + 11575214000*C*U^6 + 11489364000*V^4*U^2 + 15394512000*V^2*U^5 - 536679000*U^8', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p100	(('-738276000*C^3*V + 13914936000*C^2*V*U^2 + 12419568000*C*V^3*U - 2614248000*C*V*U^4 - 423360000*V^5 + 5854464000*V^3*U^3 - 560560000*V*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p101	(('-1656547200*C^3*U + 1090834800*C^2*V^2 + 5521320000*C^2*U^3 + 16012080000*C*V^2*U^2 - 2733393600*C*U^5 + 1761480000*V^4*U + 915516000*V^2*U^4 + 240240000*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p102	(('-2118441600*C^2*V*U + 1545922400*C*V^3 + 12089952000*C*V*U^3 + 3932712000*V^3*U^2 - 312681600*V*U^5', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p103	(('-228228000*C^3 + 2629981200*C^2*U^2 + 2654282400*C*V^2*U - 1612548000*C*U^4 + 41010200*V^4 - 2653560000*V^2*U^3 - 14414400*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p104	(('-30535505000*C^4*V + 118120356000*C^3*V*U^2 - 143148420000*C^2*V^3*U - 630957222000*C^2*V*U^4 - 33605226000*C*V^5 - 88707024000*C*V^3*U^3 + 190094268000*C*V*U^6 + 73432018800*V^5*U^2 + 112166236000*V^3*U^5 - 7621614000*V*U^8', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p105	(('-115482490200*C^4*U - 65637475200*C^3*V^2 + 165558240000*C^3*U^3 - 71972280000*C^2*V^2*U^2 - 237359808000*C^2*U^5 - 157080762000*C*V^4*U - 505477098000*C*V^2*U^4 + 37076052000*C*U^7 - 11449062000*V^6 - 823284000*V^4*U^3 + 54416726000*V^2*U^6 - 1561560000*U^9', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p106	(('31199434200*C^3*V*U - 28800428800*C^2*V^3 - 317821896000*C^2*V*U^3 - 81138348000*C*V^3*U^2 + 84869769600*C*V*U^5 + 3639654000*V^5*U + 110819394000*V^3*U^4 - 1528956000*V*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p107	(('-6169086000*C^4 + 64450131900*C^3*U^2 - 36850446600*C^2*V^2*U - 142145667000*C^2*U^4 - 24962927000*C*V^4 - 285115788000*C*V^2*U^3 + 8370003600*C*U^6 - 26562276000*V^4*U^2 + 65002996800*V^2*U^5 + 1000070500*U^8', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p108	(('-1882742400*C^3*V - 15558034800*C^2*V*U^2 - 7055109600*C*V^3*U - 37594368000*C*V*U^4 - 703964800*V^5 - 45866016000*V^3*U^3 + 2205403200*V*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p109	(('-3832012800*C^3*U + 2028510000*C^2*V^2 + 20485880800*C^2*U^3 - 34426484400*C*V^2*U^2 - 13533609600*C*U^5 - 13751337600*V^4*U - 18597978000*V^2*U^4 - 210038400*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p110	(('-5692658400*C^2*V*U + 3377906400*C*V^3 - 35076949600*C*V*U^3 - 8722406000*V^3*U^2 + 4343522400*V*U^5', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p111	(('-98072282000*C^4*V + 227590981200*C^3*V*U^2 - 952239142800*C^2*V^3*U - 2932377336000*C^2*V*U^4 - 162833526900*C*V^5 - 2370893616000*C*V^3*U^3 + 278149821600*C*V*U^6 - 197732934000*V^5*U^2 + 542224032000*V^3*U^5 + 4711707000*V*U^8', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p112	(('-385965795600*C^4*U - 208925745600*C^3*V^2 + 765966821400*C^3*U^3 - 1254309526800*C^2*V^2*U^2 - 931404096000*C^2*U^5 - 1015819269300*C*V^4*U - 2745110466000*C*V^2*U^4 + 15659625600*C*U^7 - 33764397150*V^6 - 699497694000*V^4*U^3 + 271969731600*V^2*U^6 + 4335331000*U^9', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p113	(('77145096600*C^3*V*U - 75468056400*C^2*V^3 - 1800799862400*C^2*V*U^3 - 1235768608800*C*V^3*U^2 + 83521368000*C*V*U^5 - 146789398800*V^5*U - 172121922000*V^3*U^4 + 4846327200*V*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p114	(('-8278335000*C^4 + 79526947500*C^3*U^2 - 190647448200*C^2*V^2*U - 260236627200*C^2*U^4 - 65565898200*C*V^4 - 1810833552000*C*V^2*U^3 - 19797750000*C*U^6 - 382053276000*V^4*U^2 + 102717720000*V^2*U^5 - 2150963100*U^8', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p115	(('4193443800*C^3*V - 118374933600*C^2*V*U^2 - 100899691200*C*V^3*U - 582292141200*C*V*U^4 - 2825222400*V^5 - 162588148800*V^3*U^3 + 50932476000*V*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 1)	p116	(('-548893800*C^3*U + 4411403100*C^2*V^2 - 47477152800*C^2*U^3 - 154948701600*C*V^2*U^2 + 28363935600*C*U^5 - 28224504000*V^4*U + 53336467800*V^2*U^4 + 71604000*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
