kind	key	coordinate	coefficient_exact
derivative-only	('g', 'F0', -6, 0)	p55	(('4955*C^3 - 40985*C^2*U^2 + 23630*C*V^2*U + 165375*C*U^4 - 1215/2*V^4 + 176700*V^2*U^3 + 33805*U^6', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p56	(('-10825*C^2*V + 55075*C*V*U^2 - 19450*V^3*U + 34725/2*V*U^4', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p57	(('-11875*C^2*U - 3825*C*V^2 + 90225*C*U^3 + 22475*V^2*U^2 - 10320*U^5', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p58	(('-19515/2*C^4 + 336770*C^3*U^2 + 52310*C^2*V^2*U - 1332975*C^2*U^4 + 216675/2*C*V^4 - 366300*C*V^2*U^3 + 827345*C*U^6 + 236975/2*V^4*U^2 + 1236030*V^2*U^5 - 46905/2*U^8', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p59	(('36220*C^3*V + 277595*C^2*V*U^2 + 226010*C*V^3*U - 1973850*C*V*U^4 + 95555/2*V^5 + 99950*V^3*U^3 + 799205*V*U^6', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p60	(('-79805*C^3*U - 132665/2*C^2*V^2 + 676600*C^2*U^3 + 263300*C*V^2*U^2 - 136095*C*U^5 - 84500*V^4*U + 411975/2*V^2*U^4 + 107780*U^7', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p61	(('-43755*C^2*V*U - 2430*C*V^3 + 1020700*C*V*U^3 + 101275*V^3*U^2 - 15645*V*U^5', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p62	(('34685/2*C^3 - 149435*C^2*U^2 + 144480*C*V^2*U + 578325*C*U^4 + 29535/2*V^4 + 421100*V^2*U^3 - 147895/2*U^6', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p63	(('-38185/2*C^2*V + 144415*C*V*U^2 - 30600*V^3*U - 49450*V*U^4', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p64	(('124125*C^4*V + 2272000*C^3*V*U^2 + 1141400*C^2*V^3*U - 13869750*C^2*V*U^4 + 504690*C*V^5 - 42800*C*V^3*U^3 + 9887400*C*V*U^6 + 259350*V^5*U^2 + 4850880*V^3*U^5 - 279975*V*U^8', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p65	(('-267775*C^4*U + 448900*C^3*V^2 + 3775500*C^3*U^3 + 721950*C^2*V^2*U^2 - 8369190*C^2*U^5 + 1690600*C*V^4*U - 9934050*C*V^2*U^4 + 2376660*C*U^7 + 153035*V^6 + 576850*V^4*U^3 + 4772760*V^2*U^6 - 40275*U^9', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p66	(('317680*C^3*V*U + 267700*C^2*V^3 + 4723200*C^2*V*U^3 + 286700*C*V^3*U^2 - 14284980*C*V*U^5 + 699160*V^5*U - 2111650*V^3*U^4 + 2321880*V*U^7', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p67	(('-76055/2*C^4 + 1291540*C^3*U^2 + 1130820*C^2*V^2*U - 4675200*C^2*U^4 + 743775*C*V^4 - 2988900*C*V^2*U^3 + 874530*C*U^6 + 1369950*V^4*U^2 + 3905130*V^2*U^5 + 528915/2*U^8', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p68	(('183610*C^3*V + 1408080*C^2*V*U^2 + 1307620*C*V^3*U - 9808650*C*V*U^4 + 277995*V^5 - 206600*V^3*U^3 + 1206480*V*U^6', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p69	(('106120*C^3*U - 59955*C^2*V^2 - 683980*C^2*U^3 + 467100*C*V^2*U^2 + 456580*C*U^5 - 90525*V^4*U - 339475*V^2*U^4 - 330320*U^7', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p70	(('205800*C^2*V*U + 70210*C*V^3 + 339540*C*V*U^3 - 270540*V^3*U^2 - 281520*V*U^5', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p71	(('44320*C^3 - 101145*C^2*U^2 + 407190*C*V^2*U - 844485*C*U^4 + 75425/2*V^4 + 423840*V^2*U^3 + 81090*U^6', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p72	(('754995*C^4*V + 12465690*C^3*V*U^2 + 11270600*C^2*V^3*U - 67068900*C^2*V*U^4 + 3771765*C*V^5 - 5209400*C*V^3*U^3 + 17126520*C*V*U^6 + 5311280*V^5*U^2 + 19898050*V^3*U^5 + 3362220*V*U^8', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p73	(('291100*C^4*U + 2555505*C^3*V^2 + 3206040*C^3*U^3 + 2865450*C^2*V^2*U^2 - 32927660*C^2*U^5 + 9977575*C*V^4*U - 66158425*C*V^2*U^4 + 526600*C*U^7 + 2065575/2*V^6 + 2265850*V^4*U^3 + 10558275*V^2*U^6 + 596440*U^9', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p74	(('4270360*C^3*V*U + 1268225*C^2*V^3 - 1972480*C^2*V*U^3 - 6837470*C*V^3*U^2 - 70971770*C*V*U^5 + 3441635*V^5*U - 20504025*V^3*U^4 + 1406710*V*U^7', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p75	(('-126450*C^4 + 7684095*C^3*U^2 + 5889450*C^2*V^2*U - 44372380*C^2*U^4 + 2616390*C*V^4 - 30506520*C*V^2*U^3 + 8019295*C*U^6 + 982020*V^4*U^2 + 7346720*V^2*U^5 - 1230920*U^8', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p76	(('962550*C^3*V + 4182045*C^2*V*U^2 + 4812570*C*V^3*U - 58531805*C*V*U^4 + 803250*V^5 - 8328500*V^3*U^3 + 5024620*V*U^6', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p77	(('199080*C^3*U + 283170*C^2*V^2 + 515620*C^2*U^3 - 2138355*C*V^2*U^2 - 12781730*C*U^5 + 530040*V^4*U - 5736065/2*V^2*U^4 + 778990*U^7', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p78	(('832260*C^2*V*U + 118640*C*V^3 - 2554010*C*V*U^3 + 199175*V^3*U^2 + 577590*V*U^5', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p79	(('17885235*C^4*V*U - 7056780*C^3*V^3 - 304556660*C^3*V*U^3 - 51620690*C^2*V^3*U^2 + 396622790*C^2*V*U^5 - 21236790*C*V^5*U + 14087650*C*V^3*U^4 - 254102440*C*V*U^7 - 544275*V^7 - 1564040*V^5*U^3 - 123781850*V^3*U^6 + 12910040*V*U^9', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p80	(('-503355*C^5 + 43233405*C^4*U^2 - 2003550*C^3*V^2*U - 307998185*C^3*U^4 - 4454660*C^2*V^4 - 262499920*C^2*V^2*U^3 + 197918495*C^2*U^6 - 79375895*C*V^4*U^2 + 235420430*C*V^2*U^5 - 58602970*C*U^8 - 7852430*V^6*U - 38893275/2*V^4*U^4 - 117977540*V^2*U^7 + 1818080*U^10', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p81	(('5349690*C^4*V + 67968060*C^3*V*U^2 + 57451560*C^2*V^3*U - 627942045*C^2*V*U^4 + 13909410*C*V^5 - 176357420*C*V^3*U^3 + 100358440*C*V*U^6 + 4705680*V^5*U^2 + 35986440*V^3*U^5 - 15287620*V*U^8', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p82	(('-2103390*C^4*U + 13165650*C^3*V^2 + 56523770*C^3*U^3 - 12399195*C^2*V^2*U^2 - 317800250*C^2*U^5 + 43677310*C*V^4*U - 459155490*C*V^2*U^4 + 31801470*C*U^7 + 3243255*V^6 - 42772620*V^4*U^3 + 31192945*V^2*U^6 - 3703900*U^9', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p83	(('13519320*C^3*V*U + 4076450*C^2*V^3 + 12107560*C^2*V*U^3 - 34455230*C*V^3*U^2 - 429374270*C*V*U^5 + 14955140*V^5*U - 113486780*V^3*U^4 + 22043920*V*U^7', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p84	(('-1683990*C^4 + 21961590*C^3*U^2 + 7395570*C^2*V^2*U - 145508475/2*C^2*U^4 + 4957050*C*V^4 - 131478340*C*V^2*U^3 - 46997020*C*U^6 + 13409620*V^4*U^2 + 19702095*V^2*U^5 + 8174755/2*U^8', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p85	(('690060*C^3*V + 17876460*C^2*V*U^2 - 1470420*C*V^3*U - 142390535*C*V*U^4 + 820120*V^5 - 26927040*V^3*U^3 + 18282460*V*U^6', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p86	(('-991410*C^3*U + 450870*C^2*V^2 + 5408620*C^2*U^3 - 15342600*C*V^2*U^2 - 4716005*C*U^5 - 207550*V^4*U - 36946525/2*V^2*U^4 - 552155*U^7', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p87	(('13397105*C^5*V + 349593125*C^4*V*U^2 - 17010050*C^3*V^3*U - 4048394275*C^3*V*U^4 - 43722625/2*C^2*V^5 - 1613134300*C^2*V^3*U^3 + 2656256550*C^2*V*U^6 - 447929825*C*V^5*U^2 + 862354650*C*V^3*U^5 - 868314975*C*V*U^8 - 24218750*V^7*U - 66693150*V^5*U^4 - 575873650*V^3*U^7 + 54691945/2*V*U^10', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p88	(('-75523945*C^5*U + 90345675/2*C^4*V^2 + 932524950*C^4*U^3 + 60922350*C^3*V^2*U^2 - 2300991000*C^3*U^5 + 65250450*C^2*V^4*U - 7245899125/2*C^2*V^2*U^4 + 938445800*C^2*U^7 - 9901565*C*V^6 - 886216000*C*V^4*U^3 + 1986529800*C*V^2*U^6 - 163171525*C*U^9 - 133646830*V^6*U^2 + 56563450*V^4*U^5 - 412133700*V^2*U^8 + 3375360*U^11', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p89	(('50068875*C^4*V*U - 31956600*C^3*V^3 - 1179320550*C^3*V*U^3 - 367421700*C^2*V^3*U^2 - 271109250*C^2*V*U^5 - 105224400*C*V^5*U - 1131763500*C*V^3*U^4 - 967366500*C*V*U^7 - 7927295*V^7 - 270497460*V^5*U^3 - 779940225*V^3*U^6 - 27861350*V*U^9', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p90	(('-27277155/2*C^5 + 428825475/2*C^4*U^2 - 140635800*C^3*V^2*U - 1801866375/2*C^3*U^4 - 43104375*C^2*V^4 - 1381411350*C^2*V^2*U^3 + 146993525*C^2*U^6 - 307280100*C*V^4*U^2 + 362283525*C*V^2*U^5 - 150401075*C*U^8 - 39811600*V^6*U - 346754850*V^4*U^4 - 535711600*V^2*U^7 - 13611785/2*U^10', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p91	(('-16884225/2*C^4*V + 282079650*C^3*V*U^2 + 3276600*C^2*V^3*U - 2979535425/2*C^2*V*U^4 + 18181230*C*V^5 - 883003500*C*V^3*U^3 - 595903875*C*V*U^6 + 93533475*V^5*U^2 - 6764625*V^3*U^5 + 44709300*V*U^8', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p92	(('-30567000*C^4*U + 18870825*C^3*V^2 + 232518750*C^3*U^3 - 118426725*C^2*V^2*U^2 - 436058775*C^2*U^5 - 4284450*C*V^4*U - 1564811475*C*V^2*U^4 - 192028875*C*U^7 + 52130*V^6 - 119050500*V^4*U^3 + 132625500*V^2*U^6 + 16813450*U^9', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p93	(('-20420250*C^3*V*U + 1206975*C^2*V^3 + 260589150*C^2*V*U^3 - 270192900*C*V^3*U^2 - 927852915*C*V*U^5 + 17327580*V^5*U - 466081925*V^3*U^4 + 63907395*V*U^7', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p94	(('-3579100*C^4 + 37347450*C^3*U^2 - 7789950*C^2*V^2*U - 127122975*C^2*U^4 + 15253875/2*C*V^4 - 290906700*C*V^2*U^3 + 118229125/2*C*U^6 + 27726825/2*V^4*U^2 - 68243070*V^2*U^5 - 14266245/2*U^8', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p95	(('1177925*C^3*V + 17525025*C^2*V*U^2 - 6323100*C*V^3*U - 241367175*C*V*U^4 + 3765195/2*V^5 - 62311550*V^3*U^3 + 47000275/2*V*U^6', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p96	(('-134686300*C^5*V + 2284371200*C^4*V*U^2 - 1797188900*C^3*V^3*U - 14179447450*C^3*V*U^4 - 319527485*C^2*V^5 - 9676804200*C^2*V^3*U^3 + 2954873300*C^2*V*U^6 - 1539743240*C*V^5*U^2 - 925629900*C*V^3*U^5 - 2909727875*C*V*U^8 - 130523040*V^7*U - 1909228575*V^5*U^4 - 3196357400*V^3*U^7 - 97219925*V*U^10', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p97	(('-666847450*C^5*U - 17239800*C^4*V^2 + 6111337500*C^4*U^3 + 246387000*C^3*V^2*U^2 - 6676239600*C^3*U^5 - 1478626725*C^2*V^4*U - 15729251975*C^2*V^2*U^4 + 1574891800*C^2*U^7 - 202066430*C*V^6 - 4072522550*C*V^4*U^3 + 7642085550*C*V^2*U^6 - 338623975*C*U^9 - 327704835*V^6*U^2 + 33997525*V^4*U^5 - 3255437525/2*V^2*U^8 - 17581325*U^11', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p98	(('-499093425*C^4*V*U - 322617300*C^3*V^3 - 2231854200*C^3*V*U^3 - 3498732750*C^2*V^3*U^2 + 7316531010*C^2*V*U^5 - 1447646250*C*V^5*U - 6141795950*C*V^3*U^4 - 7620738380*C*V*U^7 - 83467965*V^7 - 658469520*V^5*U^3 - 2990703750*V^3*U^6 + 309169600*V*U^9', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p99	(('-37530525*C^5 + 582443550*C^4*U^2 - 1221062400*C^3*V^2*U - 2935748700*C^3*U^4 - 239285625*C^2*V^4 - 3039234300*C^2*V^2*U^3 + 4853609175*C^2*U^6 - 2801366475*C*V^4*U^2 + 3271726350*C*V^2*U^5 - 1700855450*C*U^8 - 365265720*V^6*U - 3697058725/2*V^4*U^4 - 1892180800*V^2*U^7 + 68180920*U^10', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p100	(('-20785650*C^4*V + 137565000*C^3*V*U^2 - 222469200*C^2*V^3*U - 1819355100*C^2*V*U^4 + 19971900*C*V^5 - 2857658000*C*V^3*U^3 + 485242520*C*V*U^6 + 24265500*V^5*U^2 - 1547892080*V^3*U^5 + 185250*V*U^8', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p101	(('-41448990*C^4*U + 25996440*C^3*V^2 + 336264000*C^3*U^3 - 117054900*C^2*V^2*U^2 - 745197780*C^2*U^5 - 45556800*C*V^4*U - 2379206700*C*V^2*U^4 + 440696400*C*U^7 + 1296450*V^6 - 400484100*V^4*U^3 - 450018240*V^2*U^6 - 46453950*U^9', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
