kind	key	coordinate	coefficient_exact
derivative-only	('g', 'F0', -7, 0)	p68	(('-1088220*C^3*U - 116550*C^2*V^2 + 9229920*C^2*U^3 - 26531880*C*V^2*U^2 - 8368020*C*U^5 - 6132000*V^4*U - 16629750*V^2*U^4 - 1045440*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p69	(('-940380*C^2*V*U + 445200*C*V^3 + 599200*C*V*U^3 - 171000*V^3*U^2 - 980340*V*U^5', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p70	(('-3080*C^3 - 1987230*C^2*U^2 + 599760*C*V^2*U + 907200*C*U^4 - 814065*V^4 - 2247600*V^2*U^3 + 766110*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p71	(('-353280*C^2*V - 4630080*C*V*U^2 - 55860*V^3*U - 1578000*V*U^4', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p72	(('-5236170*C^4*U + 877890*C^3*V^2 + 46494000*C^3*U^3 - 176838000*C^2*V^2*U^2 - 58270140*C^2*U^5 - 83392700*C*V^4*U - 223251750*C*V^2*U^4 - 13320000*C*U^7 - 264510*V^6 - 12107700*V^4*U^3 - 7614000*V^2*U^6 + 599280*U^9', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p73	(('-7789860*C^3*V*U - 18224650*C^2*V^3 + 13724800*C^2*V*U^3 - 215503200*C*V^3*U^2 - 139600680*C*V*U^5 - 22880940*V^5*U - 77618250*V^3*U^4 - 11054880*V*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p74	(('-21800*C^4 - 21289590*C^3*U^2 + 475530*C^2*V^2*U + 98231400*C^2*U^4 - 31465745*C*V^4 - 131022800*C*V^2*U^3 - 23628030*C*U^6 - 81503250*V^4*U^2 - 79850490*V^2*U^5 - 3021300*U^8', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p75	(('1269840*C^3*V - 56961870*C^2*V*U^2 - 90383580*C*V^3*U - 127447400*C*V*U^4 - 10295460*V^5 - 50848800*V^3*U^3 + 7414830*V*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p76	(('-2679480*C^3*U - 6041490*C^2*V^2 + 27365030*C^2*U^3 - 116230800*C*V^2*U^2 - 32412030*C*U^5 - 38486700*V^4*U - 81478350*V^2*U^4 + 4791240*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p77	(('-950940*C^2*V*U - 4684950*C*V^3 - 19730480*C*V*U^3 - 13432230*V^3*U^2 - 17832270*V*U^5', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p78	(('-4830*C^3 - 3397440*C^2*U^2 - 4165110*C*V^2*U - 3337950*C*U^4 - 1547440*V^4 - 8291850*V^2*U^3 - 365220*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p79	(('348525*C^5 + 61935180*C^4*U^2 - 269563740*C^3*V^2*U - 377762400*C^3*U^4 - 103913790*C^2*V^4 + 384919100*C^2*V^2*U^3 + 545750850*C^2*U^6 + 140080450*C*V^4*U^2 + 567503880*C*V^2*U^5 - 91548765*C*U^8 - 44296590*V^6*U - 287361150*V^4*U^4 - 205094340*V^2*U^7 + 1324620*U^10', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p80	(('10975650*C^4*V - 223627500*C^3*V*U^2 - 274247360*C^2*V^3*U - 557433700*C^2*V*U^4 - 95299000*C*V^5 + 482625400*C*V^3*U^3 + 844958700*C*V*U^6 - 6839610*V^5*U^2 + 18517920*V^3*U^5 - 86098320*V*U^8', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p81	(('-12966480*C^4*U - 36927150*C^3*V^2 + 147357700*C^3*U^3 - 1080672570*C^2*V^2*U^2 - 272080830*C^2*U^5 - 646095960*C*V^4*U - 1242831100*C*V^2*U^4 + 70998300*C*U^7 - 46893350*V^6 - 239470000*V^4*U^3 + 11568900*V^2*U^6 - 8452840*U^9', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p82	(('14529780*C^3*V*U - 128190520*C^2*V^3 - 163052220*C^2*V*U^3 - 1128588300*C*V^3*U^2 - 734956460*C*V*U^5 - 212281620*V^5*U - 520856700*V^3*U^4 + 48175500*V*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p83	(('-38040*C^4 - 65019360*C^3*U^2 + 5477940*C^2*V^2*U + 297402925*C^2*U^4 - 120974990*C*V^4 - 640930420*C*V^2*U^3 - 132448260*C*U^6 - 423462660*V^4*U^2 - 484697430*V^2*U^5 + 17668875*U^8', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p84	(('14235900*C^3*V + 15839040*C^2*V*U^2 - 294812280*C*V^3*U - 412955340*C*V*U^4 - 22643740*V^5 - 215935160*V^3*U^3 - 74297860*V*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p85	(('-7238700*C^3*U + 173460*C^2*V^2 + 84774200*C^2*U^3 - 180556110*C*V^2*U^2 - 118314420*C*U^5 - 89706960*V^4*U - 175874475*V^2*U^4 - 2765430*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p86	(('9618840*C^2*V*U - 8232000*C*V^3 + 90822060*C*V*U^3 - 25892300*V^3*U^2 + 5049450*V*U^5', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p87	(('5179700*C^5*U - 53838200*C^4*V^2 + 612485250*C^4*U^3 - 4060827150*C^3*V^2*U^2 - 2897852250*C^3*U^5 - 2010431525*C^2*V^4*U - 1973096250*C^2*V^2*U^4 + 2237736600*C^2*U^7 - 495310300*C*V^6 + 2109446000*C*V^4*U^3 + 4977819000*C*V^2*U^6 - 222274800*C*U^9 - 123344400*V^6*U^2 - 450808050*V^4*U^5 - 618190650*V^2*U^8 + 2203825*U^11', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p88	(('780335400*C^4*V*U - 121849550*C^3*V^3 - 1137159900*C^3*V*U^3 - 4806077100*C^2*V^3*U^2 - 6521016750*C^2*V*U^5 - 1229407760*C*V^5*U + 293518500*C*V^3*U^4 + 3781265400*C*V*U^7 - 125098230*V^7 + 358547400*V^5*U^3 + 1063177500*V^3*U^6 - 212107500*V*U^9', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p89	(('2061105*C^5 + 505561950*C^4*U^2 - 1241587350*C^3*V^2*U - 2842762125*C^3*U^4 - 635075850*C^2*V^4 - 287496300*C^2*V^2*U^3 + 2461923000*C^2*U^6 - 1179605850*C*V^4*U^2 + 792028050*C*V^2*U^5 + 24571800*C*U^8 - 795873810*V^6*U - 2594073750*V^4*U^4 - 500014350*V^2*U^7 - 17321040*U^10', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p90	(('160012125*C^4*V + 620872200*C^3*V*U^2 - 1406305800*C^2*V^3*U - 4640184975*C^2*V*U^4 - 220015050*C*V^5 + 1762840200*C*V^3*U^3 + 3154835800*C*V*U^6 - 678620880*V^5*U^2 - 1074667050*V^3*U^5 - 29267700*V*U^8', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p91	(('-39610125*C^4*U + 97976850*C^3*V^2 + 563375400*C^3*U^3 - 1236028050*C^2*V^2*U^2 - 1296778875*C^2*U^5 - 2210759550*C*V^4*U - 4621684725*C*V^2*U^4 - 62645850*C*U^7 - 109372900*V^6 - 1648545150*V^4*U^3 - 1198708350*V^2*U^6 + 52104250*U^9', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p92	(('244205100*C^3*V*U - 184722450*C^2*V^3 + 1908835500*C^2*V*U^3 - 2449678350*C*V^3*U^2 - 2102796150*C*V*U^5 - 518662800*V^5*U - 1556275350*V^3*U^4 - 327962850*V*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p93	(('44700*C^4 - 99166200*C^3*U^2 + 468154350*C^2*V^2*U + 1063737900*C^2*U^4 - 223978800*C*V^4 + 588453750*C*V^2*U^3 - 535368960*C*U^6 - 1055664300*V^4*U^2 - 718503030*V^2*U^5 - 25338600*U^8', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p94	(('30599100*C^3*V + 206605350*C^2*V*U^2 - 509796000*C*V^3*U + 171763200*C*V*U^4 - 4581045*V^5 - 219010400*V^3*U^3 + 164543715*V*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p95	(('-16640400*C^3*U + 5329800*C^2*V^2 + 296828700*C^2*U^3 - 283711050*C*V^2*U^2 - 162492750*C*U^5 - 149831325*V^4*U - 150120600*V^2*U^4 + 5144895*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p96	(('-134034100*C^5*U + 2004028150*C^4*V^2 + 6218086800*C^4*U^3 - 1369620600*C^3*V^2*U^2 - 24033300300*C^3*U^5 - 8960591000*C^2*V^4*U - 22901096850*C^2*V^2*U^4 + 9944145000*C^2*U^7 - 1044666080*C*V^6 + 2748494300*C*V^4*U^3 + 12404341600*C*V^2*U^6 + 298863400*C*U^9 - 4639807500*V^6*U^2 - 9796038000*V^4*U^5 - 737040975*V^2*U^8 - 35808500*U^11', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p97	(('6104317500*C^4*V*U + 3215548900*C^3*V^3 + 18795741600*C^3*V*U^3 - 7922904600*C^2*V^3*U^2 - 47078211300*C^2*V*U^5 - 1362620720*C*V^5*U + 3974480100*C*V^3*U^4 + 13666672000*C*V*U^7 - 86596160*V^7 - 371100900*V^5*U^3 - 1394773800*V^3*U^6 + 172129650*V*U^9', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p98	(('8778825*C^5 + 2726272350*C^4*U^2 + 448104600*C^3*V^2*U - 9342646200*C^3*U^4 + 105784800*C^2*V^4 + 38572291500*C^2*V^2*U^3 + 6993950840*C^2*U^6 + 4022264850*C*V^4*U^2 + 9416781120*C*V^2*U^5 - 1378014225*C*U^8 - 1889033670*V^6*U - 11120267100*V^4*U^4 - 7731092100*V^2*U^7 + 151420500*U^10', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p99	(('516785850*C^4*V + 4026227400*C^3*V*U^2 + 1008883800*C^2*V^3*U + 2319099300*C^2*V*U^4 + 820778280*C*V^5 + 31488232600*C*V^3*U^3 + 15982415200*C*V*U^6 - 100897530*V^5*U^2 + 1746296400*V^3*U^5 - 2201835600*V*U^8', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p100	(('-99959400*C^4*U + 261838800*C^3*V^2 + 2979891600*C^3*U^3 + 855455400*C^2*V^2*U^2 - 1394539440*C^2*U^5 - 3404392200*C*V^4*U + 8445423000*C*V^2*U^4 - 702102000*C*U^7 + 94153500*V^6 - 1814699600*V^4*U^3 + 1776255600*V^2*U^6 - 139502400*U^9', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p101	(('280814400*C^3*V*U - 114484800*C^2*V^3 + 3505282800*C^2*V*U^3 - 3133544400*C*V^3*U^2 + 1527951600*C*V*U^5 - 512602200*V^5*U + 102085200*V^3*U^4 + 1113096000*V*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p102	(('63690*C^4 - 315673920*C^3*U^2 + 956498400*C^2*V^2*U + 3449724300*C^2*U^4 - 247704600*C*V^4 - 767204400*C*V^2*U^3 - 511153440*C*U^6 - 1302956100*V^4*U^2 - 87764880*V^2*U^5 + 30039450*U^8', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p103	(('59741440*C^3*V + 70493760*C^2*V*U^2 - 786667200*C*V^3*U - 2497240200*C*V*U^4 - 12551280*V^5 + 325105200*V^3*U^3 + 192559360*V*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p104	(('-852085900*C^5*U + 7367162050*C^4*V^2 + 40950833100*C^4*U^3 + 30907653600*C^3*V^2*U^2 - 82992677280*C^3*U^5 + 23439650500*C^2*V^4*U + 258103923600*C^2*V^2*U^4 + 32614145980*C^2*U^7 + 6568402250*C*V^6 + 177493738400*C*V^4*U^3 + 130829704880*C*V^2*U^6 - 4773135600*C*U^9 - 6009857440*V^6*U^2 - 17783821020*V^4*U^5 - 27416185500*V^2*U^8 + 379867150*U^11', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p105	(('20092923300*C^4*V*U + 15801567400*C^3*V^3 + 64681681200*C^3*V*U^3 + 16824978000*C^2*V^3*U^2 - 75465432960*C^2*V*U^5 + 27658621000*C*V^5*U + 250831960200*C*V^3*U^4 + 85496710800*C*V*U^7 + 2407493430*V^7 + 29712356560*V^5*U^3 + 46409285020*V^3*U^6 - 7098968200*V*U^9', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p106	(('25581765*C^5 + 7649868330*C^4*U^2 - 5187904200*C^3*V^2*U - 16873292700*C^3*U^4 + 5800097100*C^2*V^4 + 90481139100*C^2*V^2*U^3 + 37228994480*C^2*U^6 + 57003656850*C*V^4*U^2 + 164513618760*C*V^2*U^5 - 4878752025*C*U^8 + 1390871250*V^6*U + 4189666200*V^4*U^4 + 7900792500*V^2*U^7 - 513894960*U^10', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p107	(('1456481730*C^4*V + 2155696920*C^3*V*U^2 + 5116366200*C^2*V^3*U - 40426803600*C^2*V*U^4 + 5008030800*C*V^5 + 97305269400*C*V^3*U^3 + 82883546720*C*V*U^6 + 15326130150*V^5*U^2 + 37657402880*V^3*U^5 + 2845331100*V*U^8', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p108	(('359063100*C^4*U + 304784920*C^3*V^2 - 3899518240*C^3*U^3 + 5672449440*C^2*V^2*U^2 + 6830960220*C^2*U^5 + 1539925200*C*V^4*U - 20798710800*C*V^2*U^4 + 2341360800*C*U^7 + 154180320*V^6 + 10962514500*V^4*U^3 + 11511334240*V^2*U^6 + 154942100*U^9', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p109	(('1257339600*C^3*V*U - 491922420*C^2*V^3 - 5353902240*C^2*V*U^3 + 4644842400*C*V^3*U^2 - 15884528520*C*V*U^5 + 3915978000*V^5*U + 11790853200*V^3*U^4 + 1053227280*V*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p110	(('86240*C^4 - 214840120*C^3*U^2 + 2059340580*C^2*V^2*U - 2685703920*C^2*U^4 - 540039500*C*V^4 + 8433812640*C*V^2*U^3 + 4435529280*C*U^6 + 2140311600*V^4*U^2 + 4948619760*V^2*U^5 - 111358480*U^8', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p111	(('1833450740*C^5*U + 20221305940*C^4*V^2 + 32603867040*C^4*U^3 + 8016395880*C^3*V^2*U^2 - 165080009100*C^3*U^5 + 185326708600*C^2*V^4*U + 21382255350*C^2*V^2*U^4 + 195740901360*C^2*U^7 + 33524332700*C*V^6 + 854435837700*C*V^4*U^3 + 1089685439640*C*V^2*U^6 - 12521163000*C*U^9 + 89197710360*V^6*U^2 + 239914667160*V^4*U^5 + 61209623025*V^2*U^8 - 1682267600*U^11', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 0)	p112	(('76379259000*C^4*V*U + 44194217980*C^3*V^3 - 61712231520*C^3*V*U^3 + 139741420680*C^2*V^3*U^2 - 630720493140*C^2*V*U^5 + 219768986800*C*V^5*U + 562215953700*C*V^3*U^4 + 411600322800*C*V*U^7 + 6907803300*V^7 + 268502471700*V^5*U^3 + 311956535520*V^3*U^6 + 15113678850*V*U^9', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
